iso2c,country,year,gdp_percap,child_mortal,fertil_rate,iso3c,region,capital,longitude,latitude,income,lending
TC,Turks and Caicos Islands,2011,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2002,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2005,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1990,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1995,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2000,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1993,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1994,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2010,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1999,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2003,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2006,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,1998,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2007,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2001,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2009,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TC,Turks and Caicos Islands,2008,,,,TCA,Latin America & Caribbean,Grand Turk,-71.141389,21.4602778,High income,Not classified
TD,Chad,1998,827.987232582298,195.8,7.405,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1999,805.57891619743,193,7.384,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2007,1640.78038737086,171.5,6.901,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1993,697.193189246855,207,7.399,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1994,759.134089410794,204.8,7.416,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2000,787.225118686826,190.2,7.354,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1997,793.04627917086,198.3,7.419,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2012,1999.03494822396,151.6,6.372,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1995,758.932736008585,202.7,7.425,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1992,834.190962404949,209.4,7.376,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2005,1596.8359830663,177,7.074,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1991,779.61051689174,212,7.346,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2008,1668.57798496799,168,6.803,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2009,1695.96330988651,164,6.699,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1996,763.675234808681,200.6,7.426,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2011,1863.84560539765,156,6.482,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2002,917.828426528627,184.6,7.268,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2006,1600.20122553425,174.6,6.992,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2001,865.77638240656,187.3,7.315,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2003,1033.58346793282,181.9,7.212,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,1990,717.712756095914,214.6,7.313,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2010,1886.25106054051,160.1,6.592,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TD,Chad,2004,1366.99601139243,179.4,7.147,TCD,Sub-Saharan Africa,N'Djamena,15.0445,12.1048,Low income,IDA
TG,Togo,1990,872.635745990101,146.2,6.324,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2001,990.232695878412,117.6,5.364,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1991,873.383828043781,144.1,6.202,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2009,1155.2601866339,93.6,4.936,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2002,969.662025692324,114.4,5.32,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2003,1011.05623492136,111.2,5.276,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1996,942.922261863783,132.7,5.666,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2010,1183.83933770636,90.9,4.868,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2011,1233.834912194,88.3,4.798,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2000,1012.1789148409,120.8,5.41,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1997,1063.97282223242,129.9,5.588,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1998,1018.33946284905,127,5.52,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1999,1027.37590585963,123.9,5.461,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2008,1137.99225689776,96.4,5.001,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1995,875.563126894052,135.4,5.755,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1993,712.076711441013,140,5.965,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1994,816.362150618162,137.7,5.855,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2012,1282.5320637792,85.8,4.727,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2007,1121.73130389186,99.2,5.064,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2004,1033.42353489511,108.1,5.229,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2005,1051.03367989258,105.1,5.179,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,1992,838.077327163301,142.1,6.082,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TG,Togo,2006,1097.38781282763,102.1,5.123,TGO,Sub-Saharan Africa,Lome,1.2255,6.1228,Low income,IDA
TH,Thailand,1991,4764.69554680892,35,2.055,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1992,5214.465292764,33.1,2.003,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1993,5726.83322107714,31.3,1.956,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2000,7283.51129029312,22.5,1.671,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1999,6888.96086913354,23.5,1.705,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2001,7635.09300292334,21.5,1.641,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2010,13213.747749553,14.5,1.547,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1994,6258.86143439033,29.7,1.911,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1990,4298.39893960415,37,2.113,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1995,6839.71144105265,28.3,1.867,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2002,8160.93273591999,20.5,1.616,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2011,13535.1332681194,14,1.542,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2004,9604.71047825025,18.7,1.58,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2009,12201.3624379538,15,1.551,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1996,7277.53990291282,27,1.823,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2003,8855.4946751805,19.6,1.595,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1998,6563.17755729335,24.6,1.742,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2008,12255.2120165349,15.6,1.553,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2012,14714.4750162525,13.5,1.534,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2005,10262.1089368069,17.8,1.568,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,1997,7114.06024798226,25.8,1.781,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2007,11878.0391488687,16.3,1.557,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TH,Thailand,2006,11035.6145882521,17,1.561,THA,East Asia & Pacific,Bangkok,100.521,13.7308,Upper middle income,IBRD
TJ,Tajikistan,2002,1143.26891096253,80.4,3.675,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2003,1268.90912178705,74.6,3.591,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2004,1408.96449633553,69.5,3.533,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2005,1519.74066174057,65.2,3.498,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2007,1777.56357907191,58.6,3.486,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2008,1913.51971334427,56.2,3.493,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2009,1957.63974874965,54.3,3.502,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2001,1035.5949576538,86.6,3.781,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2006,1641.03465054182,61.5,3.485,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1992,1576.6674014222,115.7,4.971,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1993,1327.46984811859,119.9,4.841,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2010,2063.73041090242,52.6,3.507,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1995,925.907099469044,119.8,4.588,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2011,2211.75382192544,50.9,3.504,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2012,2367.18536580277,49.3,3.492,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1994,1050.84974472578,121.4,4.714,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,2000,935.197554267591,93,3.907,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1991,2212.27633885046,111.2,5.101,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1990,2355.66865523634,108.4,5.226,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1997,789.16832520133,111.3,4.327,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1998,827.81930561367,105.6,4.188,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1999,858.302089339079,99.4,4.045,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TJ,Tajikistan,1996,773.971735805336,116.2,4.461,TJK,Europe & Central Asia,Dushanbe,68.7864,38.5878,Low income,IDA
TL,Timor-Leste,1996,,134,6.627,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1993,,153.9,5.874,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1994,,147,6.125,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1995,,140.4,6.384,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2004,1118.90188683494,88.4,6.881,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2005,1191.36046050019,83.3,6.79,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1992,,161,5.651,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2003,1123.86917791421,93.7,6.965,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1998,,121.9,6.986,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1999,,116,7.079,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2000,1102.29314732106,110.2,7.112,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2009,1650.2618311069,66.7,6.357,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1997,,127.8,6.832,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2007,1276.80022142553,74.1,6.59,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2008,1468.58461098625,70.2,6.477,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1991,,168.2,5.469,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2010,1815.29354910178,63.8,6.234,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2012,2069.07383675785,58.7,5.983,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,1990,,175.7,5.34,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2011,1963.28862209415,61.1,6.109,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2002,1173.25553507507,99.1,7.037,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2006,1133.35127635361,78.5,6.694,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TL,Timor-Leste,2001,1281.17970123244,104.6,7.092,TLS,East Asia & Pacific,Dili,125.567,-8.56667,Lower middle income,IDA
TM,Turkmenistan,2001,4463.90248698421,79.2,2.77,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1997,3173.36308483518,87.5,3.154,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2009,8952.45351849578,61.9,2.769,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2002,4498.8200692949,76.9,2.73,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2003,4691.96798058627,74.7,2.698,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1994,3620.77423809952,89.6,3.707,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1991,5151.39398933716,89.7,4.222,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1995,3354.5565159814,89.4,3.512,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1998,3390.12501536215,85.8,3.013,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1999,3962.65910594059,83.8,2.903,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2004,5010.76180364569,72.4,2.671,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2000,4227.1584255240105,81.6,2.824,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2006,6538.59502510291,68,2.653,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2007,7363.08240853082,66,2.672,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2008,8496.63069297048,63.9,2.712,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1993,4398.45633414707,89.7,3.898,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1992,4353.16311899684,89.6,4.071,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2010,9741.30529127428,60.1,2.833,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2012,12460.7504047201,56.5,2.936,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2011,11212.5385130967,58.2,2.892,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,2005,5783.42649175597,70.1,2.654,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1996,3577.06775553706,88.7,3.323,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TM,Turkmenistan,1990,5375.3948276821,90.5,4.344,TKM,Europe & Central Asia,Ashgabat,58.3794,37.9509,Lower middle income,IBRD
TN,Tunisia,1994,4353.56512044272,47.5,2.747,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2000,6003.31200839351,31.7,2.142,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1997,5080.01702907233,39.3,2.379,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1998,5315.52371689723,36.5,2.287,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1992,4111.24024173179,52.5,3.085,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2009,9868.80143331069,18.3,2.099,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1993,4212.28329945762,50.1,2.907,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2004,7400.07207454986,24.5,1.997,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1999,5661.44036739868,34,2.208,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1990,3629.12019998381,57,3.476,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1996,4802.37159863688,42.1,2.485,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2008,9609.70756075463,19.4,2.057,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1995,4470.33368137229,44.9,2.606,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2002,6446.87416989672,27.8,2.046,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2007,9137.58344833951,20.5,2.022,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,1991,3810.75358917228,54.8,3.276,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2005,7838.07403053947,23,1.991,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2006,8424.45480364506,21.7,1.999,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2012,10595.8744431802,15.8,2.214,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2003,6832.44028066185,26,2.016,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2001,6316.87368715478,29.6,2.088,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2011,10120.6771726065,16.5,2.184,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TN,Tunisia,2010,10225.2522337184,17.4,2.144,TUN,Middle East & North Africa,Tunis,10.21,36.7899,Upper middle income,IBRD
TO,Tonga,2005,4404.66630262129,16.7,4.144,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1994,2943.98109303626,19.3,4.501,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2004,4227.46075950931,16.7,4.177,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2007,4373.41441090241,16.8,4.059,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1998,3302.97157433903,18.1,4.3,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1999,3467.41355650988,17.9,4.27,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1996,3156.51009413424,18.6,4.391,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1997,3194.50840727117,18.4,4.34,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2002,4013.36591670544,17,4.221,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2003,4154.3665629147,16.8,4.202,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1992,2595.23426696923,20.4,4.583,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2006,4474.41908220522,16.7,4.104,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2009,4681.60548687252,17.2,3.963,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1993,2752.03579569782,19.8,4.547,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1995,3109.05551932266,18.9,4.447,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2008,4568.27796345301,17,4.012,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2001,3844.22582604012,17.3,4.236,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2010,4883.07293214316,17.4,3.913,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2011,5101.50537345273,17.5,3.864,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2000,3647.46922411634,17.6,4.25,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,2012,5223.00910174983,17.5,3.815,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1990,2310.12077125258,21.9,4.644,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TO,Tonga,1991,2535.34283593125,21.1,4.612,TON,East Asia & Pacific,Nuku'alofa,-175.216,-21.136,Lower middle income,IDA
TR,Turkey,2012,20639.8586676224,16.5,2.124,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
TR,Turkey,2011,19660.8894895655,17.8,2.139,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
TR,Turkey,1993,7310.78623236559,62.4,2.868,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
TR,Turkey,1996,8018.30782217518,51.8,2.705,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
TR,Turkey,2004,10868.2330561841,29.7,2.31,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
TR,Turkey,2001,9236.3911446031,36.9,2.451,TUR,Europe & Central Asia,Ankara,32.3606,39.7153,Upper middle income,IBRD
